datetime,open,high,low,close,volume
2026-06-08 01:00:00,2230.0,2275.0,2230.0,2275.0,0
2026-06-08 01:05:00,2275.0,2290.0,2265.0,2285.0,1789000
2026-06-08 01:10:00,2285.0,2295.0,2275.0,2295.0,2896778
2026-06-08 01:15:00,2295.0,2295.0,2275.0,2280.0,2358794
2026-06-08 01:20:00,2280.0,2285.0,2275.0,2275.0,1130685
2026-06-08 01:25:00,2280.0,2280.0,2270.0,2270.0,1453786
2026-06-08 01:30:00,2275.0,2285.0,2270.0,2280.0,1240803
2026-06-08 01:35:00,2280.0,2280.0,2270.0,2275.0,850722
2026-06-08 01:40:00,2275.0,2280.0,2270.0,2280.0,778566
2026-06-08 01:45:00,2275.0,2290.0,2275.0,2285.0,637010
2026-06-08 01:50:00,2285.0,2295.0,2280.0,2290.0,848289
2026-06-08 01:55:00,2290.0,2295.0,2285.0,2290.0,542916
2026-06-08 02:00:00,2295.0,2300.0,2290.0,2300.0,1213644
2026-06-08 02:05:00,2295.0,2310.0,2295.0,2300.0,1061400
2026-06-08 02:10:00,2305.0,2320.0,2295.0,2315.0,972770
2026-06-08 02:15:00,2315.0,2315.0,2300.0,2305.0,835973
2026-06-08 02:20:00,2305.0,2310.0,2300.0,2305.0,458004
2026-06-08 02:25:00,2305.0,2310.0,2300.0,2310.0,304165
2026-06-08 02:30:00,2310.0,2315.0,2300.0,2305.0,474727
2026-06-08 02:35:00,2305.0,2310.0,2300.0,2300.0,493921
2026-06-08 02:40:00,2300.0,2305.0,2295.0,2300.0,1013594
2026-06-08 02:45:00,2300.0,2310.0,2295.0,2310.0,481827
2026-06-08 02:50:00,2310.0,2315.0,2305.0,2315.0,452199
2026-06-08 02:55:00,2315.0,2320.0,2310.0,2310.0,533286
2026-06-08 03:00:00,2315.0,2320.0,2310.0,2315.0,417429
2026-06-08 03:05:00,2315.0,2320.0,2310.0,2315.0,380485
2026-06-08 03:10:00,2315.0,2315.0,2305.0,2305.0,708479
2026-06-08 03:15:00,2310.0,2310.0,2295.0,2300.0,1051639
2026-06-08 03:20:00,2300.0,2315.0,2295.0,2310.0,501619
2026-06-08 03:25:00,2310.0,2310.0,2305.0,2305.0,135307
2026-06-08 03:30:00,2310.0,2315.0,2305.0,2310.0,377570
2026-06-08 03:35:00,2310.0,2315.0,2305.0,2310.0,469373
2026-06-08 03:40:00,2310.0,2315.0,2305.0,2310.0,247311
2026-06-08 03:45:00,2310.0,2315.0,2305.0,2310.0,290554
2026-06-08 03:50:00,2310.0,2315.0,2305.0,2305.0,182050
2026-06-08 03:55:00,2305.0,2315.0,2305.0,2305.0,428823
2026-06-08 04:00:00,2305.0,2315.0,2305.0,2305.0,501922
2026-06-08 04:05:00,2310.0,2310.0,2305.0,2305.0,549820
2026-06-08 04:10:00,2305.0,2310.0,2300.0,2310.0,488605
2026-06-08 04:15:00,2305.0,2310.0,2300.0,2300.0,423786
2026-06-08 04:20:00,2300.0,2305.0,2300.0,2305.0,488948
2026-06-08 04:25:00,2305.0,2310.0,2300.0,2305.0,526271
2026-06-08 04:30:00,2310.0,2310.0,2305.0,2305.0,418122
2026-06-08 04:35:00,2305.0,2310.0,2300.0,2305.0,619348
2026-06-08 04:40:00,2305.0,2310.0,2300.0,2305.0,744637
2026-06-08 04:45:00,2305.0,2310.0,2300.0,2310.0,554041
2026-06-08 04:50:00,2310.0,2310.0,2305.0,2305.0,511587
2026-06-08 04:55:00,2310.0,2310.0,2300.0,2305.0,473537
2026-06-08 05:00:00,2305.0,2305.0,2300.0,2300.0,477911
2026-06-08 05:05:00,2305.0,2310.0,2305.0,2310.0,413446
2026-06-08 05:10:00,2310.0,2310.0,2300.0,2305.0,623727
2026-06-08 05:15:00,2305.0,2305.0,2300.0,2300.0,554263
2026-06-08 05:20:00,2305.0,2305.0,2300.0,2305.0,1596714
2026-06-09 01:00:00,2305.0,2315.0,2305.0,2310.0,0
2026-06-09 01:05:00,2310.0,2310.0,2305.0,2305.0,801000
2026-06-09 01:10:00,2310.0,2310.0,2305.0,2305.0,693000
2026-06-09 01:15:00,2310.0,2310.0,2300.0,2300.0,1400122
2026-06-09 01:20:00,2300.0,2305.0,2300.0,2305.0,945310
2026-06-09 01:25:00,2305.0,2310.0,2300.0,2305.0,429642
2026-06-09 01:30:00,2310.0,2310.0,2300.0,2305.0,427122
2026-06-09 01:35:00,2305.0,2305.0,2300.0,2305.0,353990
2026-06-09 01:40:00,2305.0,2305.0,2300.0,2300.0,644059
2026-06-09 01:45:00,2305.0,2305.0,2300.0,2305.0,194131
2026-06-09 01:50:00,2305.0,2310.0,2300.0,2300.0,550531
2026-06-09 01:55:00,2300.0,2305.0,2300.0,2305.0,246395
2026-06-09 02:00:00,2300.0,2305.0,2300.0,2305.0,262068
2026-06-09 02:05:00,2300.0,2305.0,2300.0,2305.0,302974
2026-06-09 02:10:00,2300.0,2305.0,2300.0,2305.0,346492
2026-06-09 02:15:00,2300.0,2305.0,2300.0,2305.0,243143
2026-06-09 02:20:00,2300.0,2305.0,2300.0,2300.0,445133
2026-06-09 02:25:00,2305.0,2305.0,2300.0,2300.0,393770
2026-06-09 02:30:00,2300.0,2305.0,2300.0,2300.0,458437
2026-06-09 02:35:00,2300.0,2305.0,2295.0,2295.0,1020447
2026-06-09 02:40:00,2300.0,2300.0,2295.0,2300.0,374895
2026-06-09 02:45:00,2300.0,2305.0,2295.0,2300.0,645278
2026-06-09 02:50:00,2300.0,2305.0,2295.0,2305.0,523088
2026-06-09 02:55:00,2305.0,2305.0,2300.0,2300.0,241783
2026-06-09 03:00:00,2305.0,2305.0,2300.0,2300.0,245308
2026-06-09 03:05:00,2300.0,2305.0,2300.0,2300.0,331441
2026-06-09 03:10:00,2300.0,2305.0,2300.0,2300.0,191840
2026-06-09 03:15:00,2305.0,2305.0,2300.0,2300.0,393738
2026-06-09 03:20:00,2300.0,2305.0,2300.0,2305.0,321821
2026-06-09 03:25:00,2305.0,2310.0,2300.0,2310.0,644703
2026-06-09 03:30:00,2310.0,2310.0,2305.0,2305.0,256655
2026-06-09 03:35:00,2305.0,2315.0,2305.0,2315.0,839168
2026-06-09 03:40:00,2310.0,2315.0,2310.0,2315.0,220890
2026-06-09 03:45:00,2315.0,2315.0,2310.0,2315.0,262178
2026-06-09 03:50:00,2310.0,2315.0,2310.0,2310.0,251516
2026-06-09 03:55:00,2315.0,2315.0,2305.0,2310.0,560601
2026-06-09 04:00:00,2310.0,2310.0,2305.0,2305.0,198875
2026-06-09 04:05:00,2310.0,2310.0,2305.0,2305.0,396781
2026-06-09 04:10:00,2310.0,2310.0,2305.0,2310.0,265633
2026-06-09 04:15:00,2310.0,2315.0,2305.0,2315.0,445590
2026-06-09 04:20:00,2315.0,2315.0,2305.0,2310.0,401613
2026-06-09 04:25:00,2310.0,2315.0,2305.0,2315.0,382331
2026-06-09 04:30:00,2315.0,2315.0,2310.0,2315.0,261931
2026-06-09 04:35:00,2315.0,2315.0,2310.0,2315.0,283673
2026-06-09 04:40:00,2315.0,2315.0,2310.0,2315.0,440803
2026-06-09 04:45:00,2310.0,2315.0,2310.0,2315.0,240690
2026-06-09 04:50:00,2315.0,2315.0,2310.0,2315.0,313003
2026-06-09 04:55:00,2310.0,2315.0,2310.0,2315.0,370395
2026-06-09 05:00:00,2310.0,2315.0,2310.0,2315.0,351885
2026-06-09 05:05:00,2315.0,2315.0,2310.0,2315.0,392244
2026-06-09 05:10:00,2315.0,2320.0,2310.0,2315.0,882338
2026-06-09 05:15:00,2315.0,2315.0,2310.0,2315.0,360626
2026-06-09 05:20:00,2315.0,2320.0,2310.0,2320.0,1029189
2026-06-10 01:00:00,2285.0,2290.0,2280.0,2285.0,0
2026-06-10 01:05:00,2285.0,2290.0,2280.0,2285.0,724000
2026-06-10 01:10:00,2285.0,2295.0,2280.0,2290.0,2343416
2026-06-10 01:15:00,2295.0,2300.0,2290.0,2290.0,1139652
2026-06-10 01:20:00,2290.0,2295.0,2285.0,2290.0,760997
2026-06-10 01:25:00,2285.0,2290.0,2285.0,2290.0,519269
2026-06-10 01:30:00,2290.0,2290.0,2280.0,2285.0,1205271
2026-06-10 01:35:00,2285.0,2285.0,2280.0,2285.0,407469
2026-06-10 01:40:00,2285.0,2285.0,2275.0,2275.0,1809511
2026-06-10 01:45:00,2275.0,2280.0,2275.0,2275.0,1236403
2026-06-10 01:50:00,2280.0,2280.0,2275.0,2275.0,406896
2026-06-10 01:55:00,2275.0,2280.0,2275.0,2275.0,529012
2026-06-10 02:00:00,2275.0,2280.0,2275.0,2275.0,582363
2026-06-10 02:05:00,2275.0,2280.0,2270.0,2275.0,1022504
2026-06-10 02:10:00,2270.0,2275.0,2270.0,2270.0,890190
2026-06-10 02:15:00,2270.0,2275.0,2270.0,2270.0,568058
2026-06-10 02:20:00,2275.0,2275.0,2270.0,2270.0,347942
2026-06-10 02:25:00,2275.0,2275.0,2270.0,2275.0,868247
2026-06-10 02:30:00,2275.0,2280.0,2270.0,2280.0,816826
2026-06-10 02:35:00,2275.0,2280.0,2275.0,2275.0,170121
2026-06-10 02:40:00,2275.0,2275.0,2270.0,2275.0,443134
2026-06-10 02:45:00,2275.0,2275.0,2270.0,2275.0,264032
2026-06-10 02:50:00,2275.0,2275.0,2270.0,2270.0,273265
2026-06-10 02:55:00,2270.0,2275.0,2270.0,2270.0,243382
2026-06-10 03:00:00,2270.0,2275.0,2270.0,2270.0,335594
2026-06-10 03:05:00,2275.0,2275.0,2270.0,2275.0,348958
2026-06-10 03:10:00,2275.0,2275.0,2270.0,2275.0,203322
2026-06-10 03:15:00,2275.0,2285.0,2270.0,2285.0,1146858
2026-06-10 03:20:00,2285.0,2285.0,2280.0,2280.0,323243
2026-06-10 03:25:00,2280.0,2285.0,2275.0,2280.0,308948
2026-06-10 03:30:00,2275.0,2280.0,2275.0,2275.0,163624
2026-06-10 03:35:00,2280.0,2280.0,2275.0,2275.0,212067
2026-06-10 03:40:00,2280.0,2280.0,2275.0,2280.0,269532
2026-06-10 03:45:00,2280.0,2280.0,2275.0,2275.0,613468
2026-06-10 03:50:00,2275.0,2280.0,2275.0,2280.0,344214
2026-06-10 03:55:00,2275.0,2280.0,2270.0,2270.0,231747
2026-06-10 04:00:00,2270.0,2275.0,2270.0,2270.0,347191
2026-06-10 04:05:00,2270.0,2275.0,2270.0,2270.0,1154845
2026-06-10 04:10:00,2270.0,2275.0,2265.0,2270.0,988700
2026-06-10 04:15:00,2265.0,2270.0,2265.0,2265.0,511163
2026-06-10 04:20:00,2265.0,2270.0,2265.0,2270.0,456482
2026-06-10 04:25:00,2270.0,2270.0,2265.0,2270.0,527861
2026-06-10 04:30:00,2270.0,2270.0,2265.0,2265.0,1718016
2026-06-10 04:35:00,2265.0,2265.0,2260.0,2260.0,508094
2026-06-10 04:40:00,2265.0,2265.0,2260.0,2260.0,496399
2026-06-10 04:45:00,2260.0,2265.0,2260.0,2260.0,569778
2026-06-10 04:50:00,2260.0,2270.0,2260.0,2265.0,982872
2026-06-10 04:55:00,2270.0,2270.0,2265.0,2265.0,505764
2026-06-10 05:00:00,2270.0,2270.0,2260.0,2265.0,703590
2026-06-10 05:05:00,2265.0,2265.0,2260.0,2260.0,743826
2026-06-10 05:10:00,2260.0,2265.0,2260.0,2265.0,395746
2026-06-10 05:15:00,2265.0,2265.0,2260.0,2260.0,1322237
2026-06-10 05:20:00,2265.0,2265.0,2260.0,2265.0,3702439
2026-06-11 01:00:00,2240.0,2255.0,2240.0,2245.0,0
2026-06-11 01:05:00,2245.0,2250.0,2235.0,2245.0,1666000
2026-06-11 01:10:00,2245.0,2260.0,2245.0,2255.0,1248592
2026-06-11 01:15:00,2255.0,2260.0,2255.0,2255.0,365201
2026-06-11 01:20:00,2255.0,2260.0,2250.0,2250.0,954221
2026-06-11 01:25:00,2255.0,2260.0,2250.0,2255.0,527138
2026-06-11 01:30:00,2260.0,2260.0,2250.0,2250.0,780558
2026-06-11 01:35:00,2245.0,2250.0,2245.0,2250.0,405931
2026-06-11 01:40:00,2250.0,2255.0,2245.0,2250.0,397522
2026-06-11 01:45:00,2245.0,2250.0,2245.0,2250.0,272262
2026-06-11 01:50:00,2245.0,2250.0,2240.0,2240.0,249965
2026-06-11 01:55:00,2240.0,2245.0,2235.0,2235.0,1280694
2026-06-11 02:00:00,2235.0,2245.0,2235.0,2245.0,573324
2026-06-11 02:05:00,2240.0,2245.0,2240.0,2240.0,298802
2026-06-11 02:10:00,2240.0,2245.0,2235.0,2235.0,639630
2026-06-11 02:15:00,2240.0,2240.0,2230.0,2230.0,1181629
2026-06-11 02:20:00,2235.0,2235.0,2220.0,2220.0,3067867
2026-06-11 02:25:00,2220.0,2225.0,2215.0,2220.0,1094233
2026-06-11 02:30:00,2215.0,2220.0,2210.0,2215.0,1966981
2026-06-11 02:35:00,2215.0,2220.0,2210.0,2215.0,617963
2026-06-11 02:40:00,2215.0,2225.0,2215.0,2225.0,579491
2026-06-11 02:45:00,2225.0,2225.0,2220.0,2220.0,267124
2026-06-11 02:50:00,2220.0,2225.0,2220.0,2225.0,265439
2026-06-11 02:55:00,2220.0,2235.0,2220.0,2230.0,403676
2026-06-11 03:00:00,2235.0,2240.0,2230.0,2235.0,320310
2026-06-11 03:05:00,2235.0,2240.0,2235.0,2240.0,190770
2026-06-11 03:10:00,2240.0,2240.0,2230.0,2230.0,343333
2026-06-11 03:15:00,2235.0,2235.0,2230.0,2230.0,118907
2026-06-11 03:20:00,2230.0,2235.0,2225.0,2230.0,475454
2026-06-11 03:25:00,2225.0,2235.0,2225.0,2230.0,304655
2026-06-11 03:30:00,2235.0,2245.0,2230.0,2240.0,776644
2026-06-11 03:35:00,2240.0,2245.0,2235.0,2245.0,459600
2026-06-11 03:40:00,2245.0,2250.0,2240.0,2245.0,437551
2026-06-11 03:45:00,2245.0,2250.0,2245.0,2245.0,170167
2026-06-11 03:50:00,2245.0,2250.0,2245.0,2245.0,268405
2026-06-11 03:55:00,2245.0,2255.0,2245.0,2255.0,700372
2026-06-11 04:00:00,2255.0,2255.0,2250.0,2250.0,636727
2026-06-11 04:05:00,2255.0,2255.0,2245.0,2250.0,364220
2026-06-11 04:10:00,2250.0,2255.0,2245.0,2245.0,249986
2026-06-11 04:15:00,2245.0,2250.0,2245.0,2245.0,182775
2026-06-11 04:20:00,2245.0,2250.0,2245.0,2245.0,327916
2026-06-11 04:25:00,2250.0,2250.0,2245.0,2245.0,206950
2026-06-11 04:30:00,2250.0,2250.0,2245.0,2245.0,167104
2026-06-11 04:35:00,2245.0,2250.0,2245.0,2250.0,482597
2026-06-11 04:40:00,2245.0,2255.0,2245.0,2255.0,498185
2026-06-11 04:45:00,2255.0,2255.0,2250.0,2255.0,259065
2026-06-11 04:50:00,2255.0,2255.0,2250.0,2255.0,251066
2026-06-11 04:55:00,2255.0,2255.0,2250.0,2255.0,222098
2026-06-11 05:00:00,2255.0,2255.0,2250.0,2255.0,328697
2026-06-11 05:05:00,2250.0,2255.0,2250.0,2250.0,379120
2026-06-11 05:10:00,2255.0,2255.0,2250.0,2255.0,317034
2026-06-11 05:15:00,2255.0,2255.0,2250.0,2255.0,457708
2026-06-11 05:20:00,2255.0,2255.0,2250.0,2250.0,919589
2026-06-12 01:00:00,2325.0,2325.0,2310.0,2315.0,1017000
2026-06-12 01:05:00,2315.0,2315.0,2310.0,2310.0,539000
2026-06-12 01:10:00,2310.0,2315.0,2305.0,2305.0,947692
2026-06-12 01:15:00,2310.0,2310.0,2305.0,2310.0,539507
2026-06-12 01:20:00,2310.0,2310.0,2300.0,2300.0,614484
2026-06-12 01:25:00,2300.0,2300.0,2290.0,2295.0,374351
2026-06-12 01:30:00,2295.0,2305.0,2290.0,2300.0,419147
2026-06-12 01:35:00,2300.0,2300.0,2290.0,2290.0,271731
2026-06-12 01:40:00,2290.0,2300.0,2290.0,2295.0,362297
2026-06-12 01:45:00,2300.0,2300.0,2295.0,2295.0,247257
2026-06-12 01:50:00,2295.0,2300.0,2295.0,2295.0,316905
2026-06-12 01:55:00,2295.0,2305.0,2295.0,2300.0,653284
2026-06-12 02:00:00,2300.0,2300.0,2295.0,2295.0,80531
2026-06-12 02:05:00,2300.0,2300.0,2295.0,2295.0,119725
2026-06-12 02:10:00,2295.0,2300.0,2290.0,2295.0,223773
2026-06-12 02:15:00,2290.0,2295.0,2290.0,2290.0,186778
2026-06-12 02:20:00,2295.0,2300.0,2295.0,2295.0,353452
2026-06-12 02:25:00,2295.0,2300.0,2295.0,2295.0,109754
2026-06-12 02:30:00,2300.0,2300.0,2295.0,2295.0,170305
2026-06-12 02:35:00,2295.0,2300.0,2295.0,2295.0,352372
2026-06-12 02:40:00,2295.0,2300.0,2295.0,2300.0,99416
2026-06-12 02:45:00,2295.0,2300.0,2295.0,2295.0,114685
2026-06-12 02:50:00,2295.0,2300.0,2290.0,2300.0,564940
2026-06-12 02:55:00,2295.0,2300.0,2295.0,2300.0,78576
2026-06-12 03:00:00,2300.0,2300.0,2295.0,2300.0,303110
2026-06-12 03:05:00,2300.0,2305.0,2300.0,2300.0,104142
2026-06-12 03:10:00,2300.0,2305.0,2300.0,2300.0,122025
2026-06-12 03:15:00,2305.0,2305.0,2295.0,2295.0,127527
2026-06-12 03:20:00,2295.0,2300.0,2295.0,2295.0,130550
2026-06-12 03:25:00,2295.0,2300.0,2295.0,2300.0,67850
