datetime,open,high,low,close,volume
2020-07-10,10.037660598754883,10.037660598754883,10.037660598754883,10.037660598754883,0
2020-07-13,10.030966758728027,10.030966758728027,10.030966758728027,10.030966758728027,0
2020-07-14,10.024275779724121,10.024275779724121,10.024275779724121,10.024275779724121,0
2020-07-15,10.010892868041992,10.010892868041992,10.010892868041992,10.010892868041992,0
2020-07-16,10.017585754394531,10.017585754394531,10.017585754394531,10.017585754394531,0
2020-07-17,9.964049339294434,9.964049339294434,9.964049339294434,9.964049339294434,0
2020-07-20,10.29194860132427,10.325407599326256,10.104579105961378,10.251797676086426,85251099
2020-07-21,10.251795756009143,10.706836511985214,10.117960427244766,10.53285026550293,102347500
2020-07-22,10.238412863541352,10.37224819650599,10.171494877970432,10.245104789733887,94531477
2020-07-23,10.138036083373185,10.151419936019893,10.071118734671305,10.13134479522705,90737404
2020-07-24,10.138038581008137,10.164805654718743,10.044354142109706,10.071121215820312,81082771
2020-07-27,10.131344685203384,10.131344685203384,10.024275779724121,10.024275779724121,63772163
2020-07-28,10.037657932637071,10.071116920047949,9.937281608581543,9.937281608581543,57983907
2020-07-29,9.937285123362969,10.010894411160553,9.937285123362969,9.95736026763916,25375208
2020-07-30,10.01089352935196,10.044352525649932,9.964051317441166,10.037660598754883,20137890
2020-07-31,10.051046070081702,10.084504433586927,10.044354142109706,10.071121215820312,18111199
2020-08-03,10.077810551552359,10.09119376587651,10.017584491650652,10.024275779724121,26620086
2020-08-04,10.03096868340308,10.057735752836804,9.997509687066604,10.051044464111328,31076653
2020-08-05,10.064426507957323,10.1514196330328,10.064426507957323,10.14472770690918,50629553
2020-08-06,10.178187650220796,10.211646645787523,10.138036727905273,10.138036727905273,21943256
2020-08-07,10.14472734346306,10.16480248293751,10.09119321274641,10.10457706451416,14876417
2020-08-10,10.138036083373185,10.14472800969654,10.11126901625699,10.13134479522705,9895318
2020-08-11,10.151421174409176,10.151421174409176,10.077811890404218,10.091195106506348,15819334
2020-08-12,10.09119474337087,10.09119474337087,10.017585462014772,10.044352531433105,21106293
2020-08-13,10.084503173828125,10.10457895523624,10.071119957733345,10.084503173828125,5012029
2020-08-14,10.091193875464148,10.138036083373185,10.071118734671305,10.13134479522705,9453444
2020-08-17,10.164805137171117,10.225031209497873,10.158113847717189,10.218339920043945,20573656
2020-08-18,10.238415064760417,10.245106992391689,10.171497064802388,10.218339920043945,15637697
2020-08-19,10.238412460132645,10.265179525670911,10.158111263517851,10.164802551269531,19879708
2020-08-20,10.15142266506461,10.15142266506461,9.87705999382136,9.950669288635254,128324384
2020-08-21,10.024277321204513,10.037661175763974,9.930592891997527,9.970743179321289,44156469
2020-08-24,9.990818667454151,10.004201883442867,9.943975816050417,9.997509956359863,13089841
2020-08-25,10.030968671859835,10.071119595052854,10.01089352935196,10.037660598754883,11248996
2020-08-26,10.044352537208578,10.057735752836804,10.03096868340308,10.051044464111328,6069695
2020-08-27,10.077809599882109,10.077809599882109,10.010891620048936,10.030966758728027,12936911
2020-08-28,10.017585754394531,10.037660897499888,9.990818684194956,10.017585754394531,12662546
2020-08-31,10.037662439693888,10.051046295938628,9.950669288635254,9.950669288635254,30305158
2020-09-01,9.957356745757227,9.957356745757227,9.910514546288262,9.937281608581543,26498597
2020-09-02,9.964050570757932,9.970741858974277,9.89713258317667,9.92389965057373,25512542
