datetime,open,high,low,close,volume
2026-06-08 01:00:00,98.05000305175781,99.80000305175781,98.05000305175781,99.69999694824219,0
2026-06-08 01:05:00,99.69999694824219,100.19999694824219,99.5,100.19999694824219,20982000
2026-06-08 01:10:00,100.19999694824219,100.44999694824219,99.80000305175781,100.44999694824219,22033376
2026-06-08 01:15:00,100.44999694824219,100.44999694824219,99.5999984741211,99.69999694824219,29486606
2026-06-08 01:20:00,99.69999694824219,100.0,99.6500015258789,99.69999694824219,16133325
2026-06-08 01:25:00,99.69999694824219,99.69999694824219,99.19999694824219,99.25,23048071
2026-06-08 01:30:00,99.25,99.75,99.05000305175781,99.5,14101761
2026-06-08 01:35:00,99.5,99.5,99.1500015258789,99.3499984741211,10991884
2026-06-08 01:40:00,99.3499984741211,99.69999694824219,99.30000305175781,99.6500015258789,8924019
2026-06-08 01:45:00,99.6500015258789,99.9000015258789,99.5999984741211,99.75,6828430
2026-06-08 01:50:00,99.75,100.0999984741211,99.6500015258789,100.0,8861095
2026-06-08 01:55:00,100.0,100.1500015258789,99.9000015258789,100.0999984741211,4860723
2026-06-08 02:00:00,100.0999984741211,100.44999694824219,100.05000305175781,100.44999694824219,6064753
2026-06-08 02:05:00,100.44999694824219,100.80000305175781,100.4000015258789,100.4000015258789,7397759
2026-06-08 02:10:00,100.44999694824219,100.9000015258789,100.30000305175781,100.9000015258789,6741569
2026-06-08 02:15:00,100.9000015258789,101.0,100.5,100.55000305175781,5502603
2026-06-08 02:20:00,100.5,100.6500015258789,100.44999694824219,100.55000305175781,3852590
2026-06-08 02:25:00,100.55000305175781,100.94999694824219,100.55000305175781,100.9000015258789,3726749
2026-06-08 02:30:00,100.9000015258789,101.0,100.44999694824219,100.80000305175781,5999524
2026-06-08 02:35:00,100.8499984741211,100.8499984741211,100.55000305175781,100.75,3524524
2026-06-08 02:40:00,100.75,100.75,100.5,100.69999694824219,3091042
2026-06-08 02:45:00,100.69999694824219,101.0,100.69999694824219,100.94999694824219,4081042
2026-06-08 02:50:00,100.9000015258789,101.05000305175781,100.8499984741211,101.05000305175781,2244308
2026-06-08 02:55:00,101.05000305175781,101.19999694824219,100.94999694824219,101.0,3587033
2026-06-08 03:00:00,101.0,101.25,100.94999694824219,101.0999984741211,2958643
2026-06-08 03:05:00,101.0999984741211,101.19999694824219,100.94999694824219,101.1500015258789,2655212
2026-06-08 03:10:00,101.1500015258789,101.19999694824219,100.69999694824219,100.9000015258789,5577515
2026-06-08 03:15:00,100.9000015258789,101.0,100.5,100.5999984741211,4608754
2026-06-08 03:20:00,100.5999984741211,101.1500015258789,100.55000305175781,101.0999984741211,1351800
2026-06-08 03:25:00,101.1500015258789,101.19999694824219,100.9000015258789,101.05000305175781,1538336
2026-06-08 03:30:00,101.0999984741211,101.19999694824219,101.05000305175781,101.1500015258789,1974770
