datetime,capital,position_value,equity
2016-08-15,1000000.0,0.0,1000000.0
2016-08-16,1000000.0,0.0,1000000.0
2016-08-17,1000000.0,0.0,1000000.0
2016-08-18,1000000.0,0.0,1000000.0
2016-08-19,1000000.0,0.0,1000000.0
2016-08-22,1000000.0,0.0,1000000.0
2016-08-23,1000000.0,0.0,1000000.0
2016-08-24,1000000.0,0.0,1000000.0
2016-08-25,1000000.0,0.0,1000000.0
2016-08-26,1000000.0,0.0,1000000.0
2016-08-29,1000000.0,0.0,1000000.0
2016-08-30,1000000.0,0.0,1000000.0
2016-08-31,1000000.0,0.0,1000000.0
2016-09-01,1000000.0,0.0,1000000.0
2016-09-02,1000000.0,0.0,1000000.0
2016-09-05,1000000.0,0.0,1000000.0
2016-09-06,1000000.0,0.0,1000000.0
2016-09-07,1000000.0,0.0,1000000.0
2016-09-08,1000000.0,0.0,1000000.0
2016-09-09,1000000.0,0.0,1000000.0
2016-09-12,1000000.0,0.0,1000000.0
2016-09-13,1000000.0,0.0,1000000.0
2016-09-14,1000000.0,0.0,1000000.0
2016-09-19,1000000.0,0.0,1000000.0
2016-09-20,1000000.0,0.0,1000000.0
2016-09-21,1000000.0,0.0,1000000.0
2016-09-22,1000000.0,0.0,1000000.0
2016-09-23,1000000.0,0.0,1000000.0
2016-09-26,1000000.0,0.0,1000000.0
2016-09-27,1000000.0,0.0,1000000.0
2016-09-28,1000000.0,0.0,1000000.0
2016-09-29,1000000.0,0.0,1000000.0
2016-09-30,1000000.0,0.0,1000000.0
2016-10-03,1000000.0,0.0,1000000.0
2016-10-04,1000000.0,0.0,1000000.0
2016-10-05,1000000.0,0.0,1000000.0
2016-10-06,1000000.0,0.0,1000000.0
2016-10-07,1000000.0,0.0,1000000.0
2016-10-11,1000000.0,0.0,1000000.0
2016-10-12,1000000.0,0.0,1000000.0
2016-10-13,1000000.0,0.0,1000000.0
2016-10-14,1000000.0,0.0,1000000.0
2016-10-17,1000000.0,0.0,1000000.0
2016-10-18,1000000.0,0.0,1000000.0
2016-10-19,1000000.0,0.0,1000000.0
2016-10-20,1000000.0,0.0,1000000.0
2016-10-21,1000000.0,0.0,1000000.0
2016-10-24,1000000.0,0.0,1000000.0
2016-10-25,1000000.0,0.0,1000000.0
2016-10-26,1000000.0,0.0,1000000.0
2016-10-27,1000000.0,0.0,1000000.0
2016-10-28,1000000.0,0.0,1000000.0
2016-10-31,1000000.0,0.0,1000000.0
2016-11-01,1000000.0,0.0,1000000.0
2016-11-02,1000000.0,0.0,1000000.0
2016-11-03,1000000.0,0.0,1000000.0
2016-11-04,1000000.0,0.0,1000000.0
2016-11-07,1000000.0,0.0,1000000.0
2016-11-08,1000000.0,0.0,1000000.0
2016-11-09,1000000.0,0.0,1000000.0
2016-11-10,1000000.0,0.0,1000000.0
2016-11-11,1000000.0,0.0,1000000.0
2016-11-14,1000000.0,0.0,1000000.0
2016-11-15,1000000.0,0.0,1000000.0
2016-11-16,1000000.0,0.0,1000000.0
2016-11-17,1000000.0,0.0,1000000.0
2016-11-18,1000000.0,0.0,1000000.0
2016-11-21,1000000.0,0.0,1000000.0
2016-11-22,1000000.0,0.0,1000000.0
2016-11-23,1000000.0,0.0,1000000.0
2016-11-24,1000000.0,0.0,1000000.0
2016-11-25,1000000.0,0.0,1000000.0
2016-11-28,1000000.0,0.0,1000000.0
2016-11-29,1000000.0,0.0,1000000.0
2016-11-30,1000000.0,0.0,1000000.0
2016-12-01,1000000.0,0.0,1000000.0
2016-12-02,1000000.0,0.0,1000000.0
2016-12-05,1000000.0,0.0,1000000.0
2016-12-06,1000000.0,0.0,1000000.0
2016-12-07,1000000.0,0.0,1000000.0
2016-12-08,1000000.0,0.0,1000000.0
2016-12-09,1000000.0,0.0,1000000.0
2016-12-12,1000000.0,0.0,1000000.0
2016-12-13,1000000.0,0.0,1000000.0
2016-12-14,1000000.0,0.0,1000000.0
2016-12-15,1000000.0,0.0,1000000.0
2016-12-16,1000000.0,0.0,1000000.0
2016-12-19,1000000.0,0.0,1000000.0
2016-12-20,1000000.0,0.0,1000000.0
2016-12-21,1000000.0,0.0,1000000.0
2016-12-22,1000000.0,0.0,1000000.0
2016-12-23,1000000.0,0.0,1000000.0
2016-12-26,1000000.0,0.0,1000000.0
2016-12-27,1000000.0,0.0,1000000.0
2016-12-28,1000000.0,0.0,1000000.0
2016-12-29,1000000.0,0.0,1000000.0
2016-12-30,1000000.0,0.0,1000000.0
2017-01-03,1000000.0,0.0,1000000.0
2017-01-04,1000000.0,0.0,1000000.0
2017-01-05,1000000.0,0.0,1000000.0
2017-01-06,1000000.0,0.0,1000000.0
2017-01-09,1000000.0,0.0,1000000.0
2017-01-10,1000000.0,0.0,1000000.0
2017-01-11,1000000.0,0.0,1000000.0
2017-01-12,1000000.0,0.0,1000000.0
2017-01-13,1000000.0,0.0,1000000.0
2017-01-16,1000000.0,0.0,1000000.0
2017-01-17,1000000.0,0.0,1000000.0
2017-01-18,1000000.0,0.0,1000000.0
2017-01-19,1000000.0,0.0,1000000.0
2017-01-20,1000000.0,0.0,1000000.0
2017-01-23,1000000.0,0.0,1000000.0
2017-01-24,1000000.0,0.0,1000000.0
2017-02-02,1000000.0,0.0,1000000.0
2017-02-03,1000000.0,0.0,1000000.0
2017-02-06,1000000.0,0.0,1000000.0
2017-02-07,1000000.0,0.0,1000000.0
2017-02-08,1000000.0,0.0,1000000.0
2017-02-09,1000000.0,0.0,1000000.0
2017-02-10,11396.615576667362,986703.2775878906,998099.893164558
2017-02-13,11396.615576667362,988736.4349365234,1000133.0505131908
2017-02-14,11396.615576667362,992124.5498657227,1003521.16544239
2017-02-15,509737.4929598579,500806.2400817871,1010543.733041645
2017-02-16,509737.4929598579,497756.64138793945,1007494.1343477974
2017-02-17,509737.4929598579,497078.8879394531,1006816.380899311
2017-02-20,509737.4929598579,495384.65881347656,1005122.1517733345
2017-02-21,509737.4929598579,496401.23748779297,1006138.7304476509
2017-02-22,509737.4929598579,496740.1313781738,1006477.6243380317
2017-02-23,509737.4929598579,495384.65881347656,1005122.1517733345
2017-02-24,509737.4929598579,495723.5527038574,1005461.0456637153
2017-03-01,997626.016958786,0.0,997626.016958786
2017-03-02,997626.016958786,0.0,997626.016958786
2017-03-03,997626.016958786,0.0,997626.016958786
2017-03-06,997626.016958786,0.0,997626.016958786
2017-03-07,997626.016958786,0.0,997626.016958786
2017-03-08,997626.016958786,0.0,997626.016958786
2017-03-09,997626.016958786,0.0,997626.016958786
2017-03-10,997626.016958786,0.0,997626.016958786
2017-03-13,997626.016958786,0.0,997626.016958786
2017-03-14,997626.016958786,0.0,997626.016958786
2017-03-15,997626.016958786,0.0,997626.016958786
2017-03-16,997626.016958786,0.0,997626.016958786
2017-03-17,997626.016958786,0.0,997626.016958786
2017-03-20,997626.016958786,0.0,997626.016958786
2017-03-21,997626.016958786,0.0,997626.016958786
2017-03-22,997626.016958786,0.0,997626.016958786
2017-03-23,997626.016958786,0.0,997626.016958786
2017-03-24,997626.016958786,0.0,997626.016958786
2017-03-27,997626.016958786,0.0,997626.016958786
2017-03-28,997626.016958786,0.0,997626.016958786
2017-03-29,997626.016958786,0.0,997626.016958786
2017-03-30,997626.016958786,0.0,997626.016958786
2017-03-31,997626.016958786,0.0,997626.016958786
2017-04-05,997626.016958786,0.0,997626.016958786
2017-04-06,997626.016958786,0.0,997626.016958786
2017-04-07,997626.016958786,0.0,997626.016958786
2017-04-10,997626.016958786,0.0,997626.016958786
2017-04-11,997626.016958786,0.0,997626.016958786
2017-04-12,997626.016958786,0.0,997626.016958786
2017-04-13,997626.016958786,0.0,997626.016958786
2017-04-14,997626.016958786,0.0,997626.016958786
2017-04-17,997626.016958786,0.0,997626.016958786
2017-04-18,997626.016958786,0.0,997626.016958786
2017-04-19,997626.016958786,0.0,997626.016958786
2017-04-20,997626.016958786,0.0,997626.016958786
2017-04-21,997626.016958786,0.0,997626.016958786
2017-04-24,997626.016958786,0.0,997626.016958786
2017-04-25,997626.016958786,0.0,997626.016958786
2017-04-26,997626.016958786,0.0,997626.016958786
2017-04-27,997626.016958786,0.0,997626.016958786
2017-04-28,997626.016958786,0.0,997626.016958786
2017-05-02,997626.016958786,0.0,997626.016958786
2017-05-03,997626.016958786,0.0,997626.016958786
2017-05-04,997626.016958786,0.0,997626.016958786
2017-05-05,997626.016958786,0.0,997626.016958786
2017-05-08,997626.016958786,0.0,997626.016958786
2017-05-09,9220.463406432187,986505.8269500732,995726.2903565054
2017-05-10,9220.463406432187,990402.5144577026,999622.9778641348
2017-05-11,9220.463406432187,993649.4579315186,1002869.9213379507
2017-05-12,9220.463406432187,991051.7978668213,1000272.2612732535
2017-05-15,9220.463406432187,993649.4579315186,1002869.9213379507
2017-05-16,9220.463406432187,993649.4579315186,1002869.9213379507
2017-05-17,9220.463406432187,991051.7978668213,1000272.2612732535
2017-05-18,9220.463406432187,985856.4777374268,995076.941143859
2017-05-19,9220.463406432187,985206.6020965576,994427.0655029898
2017-05-22,9220.463406432187,987804.5253753662,997024.9887817984
2017-05-23,9220.463406432187,991701.3444900513,1000921.8078964835
2017-05-24,9220.463406432187,991051.7978668213,1000272.2612732535
2017-05-25,499619.0061302187,507319.45514678955,1006938.4612770083
2017-05-26,499619.0061302187,506990.008354187,1006609.0144844058
2017-05-31,499619.0061302187,504025.0873565674,1003644.0934867861
2017-06-01,499619.0061302187,506660.4948043823,1006279.5009346011
2017-06-02,499619.0061302187,508637.1421813965,1008256.1483116152
2017-06-05,499619.0061302187,513907.9236984253,1013526.929828644
2017-06-06,499619.0061302187,513578.47690582275,1013197.4830360415
2017-06-07,499619.0061302187,513578.47690582275,1013197.4830360415
2017-06-08,499619.0061302187,515555.1242828369,1015174.1304130557
2017-06-09,499619.0061302187,513907.9236984253,1013526.929828644
2017-06-12,499619.0061302187,508307.82890319824,1007926.835033417
2017-06-13,499619.0061302187,508966.6557312012,1008585.6618614199
2017-06-14,1003457.5936308401,0.0,1003457.5936308401
2017-06-15,1003457.5936308401,0.0,1003457.5936308401
2017-06-16,1003457.5936308401,0.0,1003457.5936308401
2017-06-19,1003457.5936308401,0.0,1003457.5936308401
2017-06-20,14458.312409888604,987098.4134674072,1001556.7258772958
2017-06-21,14458.312409888604,988341.2761688232,1002799.5885787118
2017-06-22,14458.312409888604,990825.9944915771,1005284.3069014658
2017-06-23,14458.312409888604,990204.9407958984,1004663.253205787
2017-06-26,517631.9423266855,505662.9009246826,1023294.843251368
2017-06-27,517631.9423266855,505041.6269302368,1022673.5692569222
2017-06-28,517631.9423266855,500382.5912475586,1018014.533574244
2017-06-29,517631.9423266855,501003.83377075195,1018635.7760974374
2017-06-30,517631.9423266855,499450.79040527344,1017082.7327319589
2017-07-03,517631.9423266855,499761.44313812256,1017393.385464808
2017-07-04,517631.9423266855,496966.103553772,1014598.0458804574
2017-07-05,517631.9423266855,501625.10776519775,1019257.0500918832
2017-07-06,517631.9423266855,499450.79040527344,1017082.7327319589
2017-07-07,517631.9423266855,496655.29346466064,1014287.2357913461
2017-07-10,517631.9423266855,499140.16914367676,1016772.1114703622
2017-07-11,517631.9423266855,506594.7017669678,1024226.6440936532
2017-07-12,517631.9423266855,506594.7017669678,1024226.6440936532
2017-07-13,517631.9423266855,510632.49492645264,1028264.437253138
2017-07-14,517631.9423266855,509700.7884979248,1027332.7308246102
2017-07-17,517631.9423266855,510632.49492645264,1028264.437253138
2017-07-18,517631.9423266855,511875.0114440918,1029506.9537707772
2017-07-19,517631.9423266855,513738.4557723999,1031370.3980990853
2017-07-20,517631.9423266855,513427.960395813,1031059.9027224984
2017-07-21,517631.9423266855,510011.2838745117,1027643.2262011971
2017-07-24,517631.9423266855,511253.76892089844,1028885.7112475839
2017-07-25,517631.9423266855,512185.5697631836,1029817.512089869
2017-07-26,517631.9423266855,510321.9680786133,1027953.9104052987
2017-07-27,517631.9423266855,515602.30922698975,1033234.2515536752
2017-07-28,517631.9423266855,510011.2838745117,1027643.2262011971
2017-07-31,517631.9423266855,509698.0504989624,1027329.9928256478
2017-08-01,517631.9423266855,512517.6229476929,1030149.5652743783
2017-08-02,517631.9423266855,516903.39374542236,1034535.3360721078
2017-08-03,517631.9423266855,515023.7731933594,1032655.7155200448
2017-08-04,517631.9423266855,515963.4733200073,1033595.4156466927
2017-08-07,517631.9423266855,519722.74589538574,1037354.6882220712
2017-08-08,517631.9423266855,519409.60693359375,1037041.5492602792
2017-08-09,517631.9423266855,514710.4768753052,1032342.4192019906
2017-08-10,517631.9423266855,511264.4691467285,1028896.4114734139
2017-08-11,1024197.4435291439,0.0,1024197.4435291439
2017-08-14,1024197.4435291439,0.0,1024197.4435291439
2017-08-15,1024197.4435291439,0.0,1024197.4435291439
2017-08-16,1024197.4435291439,0.0,1024197.4435291439
2017-08-17,1024197.4435291439,0.0,1024197.4435291439
2017-08-18,1024197.4435291439,0.0,1024197.4435291439
2017-08-21,1024197.4435291439,0.0,1024197.4435291439
2017-08-22,1024197.4435291439,0.0,1024197.4435291439
2017-08-23,1024197.4435291439,0.0,1024197.4435291439
2017-08-24,1024197.4435291439,0.0,1024197.4435291439
2017-08-25,1024197.4435291439,0.0,1024197.4435291439
2017-08-28,1024197.4435291439,0.0,1024197.4435291439
2017-08-29,1024197.4435291439,0.0,1024197.4435291439
2017-08-30,1024197.4435291439,0.0,1024197.4435291439
2017-08-31,1024197.4435291439,0.0,1024197.4435291439
2017-09-01,1024197.4435291439,0.0,1024197.4435291439
2017-09-04,1024197.4435291439,0.0,1024197.4435291439
2017-09-05,1024197.4435291439,0.0,1024197.4435291439
2017-09-06,1024197.4435291439,0.0,1024197.4435291439
2017-09-07,1024197.4435291439,0.0,1024197.4435291439
2017-09-08,1024197.4435291439,0.0,1024197.4435291439
2017-09-11,1024197.4435291439,0.0,1024197.4435291439
2017-09-12,1024197.4435291439,0.0,1024197.4435291439
2017-09-13,1024197.4435291439,0.0,1024197.4435291439
2017-09-14,1024197.4435291439,0.0,1024197.4435291439
2017-09-15,1024197.4435291439,0.0,1024197.4435291439
2017-09-18,1024197.4435291439,0.0,1024197.4435291439
2017-09-19,1024197.4435291439,0.0,1024197.4435291439
2017-09-20,1024197.4435291439,0.0,1024197.4435291439
2017-09-21,1024197.4435291439,0.0,1024197.4435291439
2017-09-22,1024197.4435291439,0.0,1024197.4435291439
2017-09-25,1024197.4435291439,0.0,1024197.4435291439
2017-09-26,1024197.4435291439,0.0,1024197.4435291439
2017-09-27,1024197.4435291439,0.0,1024197.4435291439
2017-09-28,1024197.4435291439,0.0,1024197.4435291439
2017-09-29,1024197.4435291439,0.0,1024197.4435291439
2017-10-02,1024197.4435291439,0.0,1024197.4435291439
2017-10-03,1024197.4435291439,0.0,1024197.4435291439
2017-10-05,1024197.4435291439,0.0,1024197.4435291439
2017-10-06,1024197.4435291439,0.0,1024197.4435291439
2017-10-11,1024197.4435291439,0.0,1024197.4435291439
2017-10-12,1024197.4435291439,0.0,1024197.4435291439
2017-10-13,1024197.4435291439,0.0,1024197.4435291439
2017-10-16,1024197.4435291439,0.0,1024197.4435291439
2017-10-17,1024197.4435291439,0.0,1024197.4435291439
2017-10-18,1024197.4435291439,0.0,1024197.4435291439
2017-10-19,1024197.4435291439,0.0,1024197.4435291439
2017-10-20,1024197.4435291439,0.0,1024197.4435291439
2017-10-23,1024197.4435291439,0.0,1024197.4435291439
2017-10-24,1024197.4435291439,0.0,1024197.4435291439
2017-10-25,1024197.4435291439,0.0,1024197.4435291439
2017-10-26,1024197.4435291439,0.0,1024197.4435291439
2017-10-27,1024197.4435291439,0.0,1024197.4435291439
2017-10-30,1024197.4435291439,0.0,1024197.4435291439
2017-10-31,1024197.4435291439,0.0,1024197.4435291439
2017-11-01,1024197.4435291439,0.0,1024197.4435291439
2017-11-02,1024197.4435291439,0.0,1024197.4435291439
2017-11-03,1024197.4435291439,0.0,1024197.4435291439
2017-11-06,1024197.4435291439,0.0,1024197.4435291439
2017-11-07,1024197.4435291439,0.0,1024197.4435291439
2017-11-08,1024197.4435291439,0.0,1024197.4435291439
2017-11-09,1024197.4435291439,0.0,1024197.4435291439
2017-11-10,1024197.4435291439,0.0,1024197.4435291439
2017-11-13,1024197.4435291439,0.0,1024197.4435291439
2017-11-14,1024197.4435291439,0.0,1024197.4435291439
2017-11-15,1024197.4435291439,0.0,1024197.4435291439
2017-11-16,1024197.4435291439,0.0,1024197.4435291439
2017-11-17,1024197.4435291439,0.0,1024197.4435291439
2017-11-20,1024197.4435291439,0.0,1024197.4435291439
2017-11-21,1024197.4435291439,0.0,1024197.4435291439
2017-11-22,1024197.4435291439,0.0,1024197.4435291439
2017-11-23,1024197.4435291439,0.0,1024197.4435291439
2017-11-24,1024197.4435291439,0.0,1024197.4435291439
2017-11-27,1024197.4435291439,0.0,1024197.4435291439
2017-11-28,1024197.4435291439,0.0,1024197.4435291439
2017-11-29,1024197.4435291439,0.0,1024197.4435291439
2017-11-30,1024197.4435291439,0.0,1024197.4435291439
2017-12-01,1024197.4435291439,0.0,1024197.4435291439
2017-12-04,1024197.4435291439,0.0,1024197.4435291439
2017-12-05,1024197.4435291439,0.0,1024197.4435291439
2017-12-06,1024197.4435291439,0.0,1024197.4435291439
2017-12-07,1024197.4435291439,0.0,1024197.4435291439
2017-12-08,1024197.4435291439,0.0,1024197.4435291439
2017-12-11,1024197.4435291439,0.0,1024197.4435291439
2017-12-12,1024197.4435291439,0.0,1024197.4435291439
2017-12-13,1024197.4435291439,0.0,1024197.4435291439
2017-12-14,1024197.4435291439,0.0,1024197.4435291439
2017-12-15,1024197.4435291439,0.0,1024197.4435291439
2017-12-18,1024197.4435291439,0.0,1024197.4435291439
2017-12-19,1024197.4435291439,0.0,1024197.4435291439
2017-12-20,1024197.4435291439,0.0,1024197.4435291439
2017-12-21,1024197.4435291439,0.0,1024197.4435291439
2017-12-22,1024197.4435291439,0.0,1024197.4435291439
2017-12-25,1024197.4435291439,0.0,1024197.4435291439
2017-12-26,1024197.4435291439,0.0,1024197.4435291439
2017-12-27,1024197.4435291439,0.0,1024197.4435291439
2017-12-28,1024197.4435291439,0.0,1024197.4435291439
2017-12-29,1024197.4435291439,0.0,1024197.4435291439
2018-01-02,1024197.4435291439,0.0,1024197.4435291439
2018-01-03,1024197.4435291439,0.0,1024197.4435291439
2018-01-04,1024197.4435291439,0.0,1024197.4435291439
2018-01-05,1024197.4435291439,0.0,1024197.4435291439
2018-01-08,1024197.4435291439,0.0,1024197.4435291439
2018-01-09,1024197.4435291439,0.0,1024197.4435291439
2018-01-10,1024197.4435291439,0.0,1024197.4435291439
2018-01-11,1024197.4435291439,0.0,1024197.4435291439
2018-01-12,1024197.4435291439,0.0,1024197.4435291439
2018-01-15,1024197.4435291439,0.0,1024197.4435291439
2018-01-16,1024197.4435291439,0.0,1024197.4435291439
2018-01-17,3722.540916308062,1018513.5383605957,1022236.0792769038
2018-01-18,509163.9169690459,524327.0874023438,1033491.0043713896
2018-01-19,509163.9169690459,529491.3330078125,1038655.2499768584
2018-01-22,509163.9169690459,534351.806640625,1043515.7236096709
2018-01-23,509163.9169690459,536478.4545898438,1045642.3715588896
2018-01-24,509163.9169690459,529795.1049804688,1038959.0219495146
2018-01-25,509163.9169690459,531314.0258789062,1040477.9428479521
2018-01-26,509163.9169690459,531617.8588867188,1040781.7758557646
2018-01-29,509163.9169690459,533175.8422851562,1042339.7592542021
2018-01-30,509163.9169690459,526943.5424804688,1036107.4594495146
2018-01-31,509163.9169690459,527566.7724609375,1036730.6894299834
2018-02-01,509163.9169690459,531306.2133789062,1040470.1303479521
2018-02-02,509163.9169690459,529124.8779296875,1038288.7948987334
2018-02-05,1027621.9201914755,0.0,1027621.9201914755
2018-02-06,1027621.9201914755,0.0,1027621.9201914755
2018-02-07,1027621.9201914755,0.0,1027621.9201914755
2018-02-08,1027621.9201914755,0.0,1027621.9201914755
2018-02-09,1027621.9201914755,0.0,1027621.9201914755
2018-02-12,1027621.9201914755,0.0,1027621.9201914755
2018-02-21,1027621.9201914755,0.0,1027621.9201914755
2018-02-22,1027621.9201914755,0.0,1027621.9201914755
2018-02-23,1027621.9201914755,0.0,1027621.9201914755
2018-02-26,1027621.9201914755,0.0,1027621.9201914755
2018-02-27,1027621.9201914755,0.0,1027621.9201914755
2018-03-01,1027621.9201914755,0.0,1027621.9201914755
2018-03-02,1027621.9201914755,0.0,1027621.9201914755
2018-03-05,1027621.9201914755,0.0,1027621.9201914755
2018-03-06,1027621.9201914755,0.0,1027621.9201914755
2018-03-07,1027621.9201914755,0.0,1027621.9201914755
2018-03-08,1027621.9201914755,0.0,1027621.9201914755
2018-03-09,1027621.9201914755,0.0,1027621.9201914755
2018-03-12,1027621.9201914755,0.0,1027621.9201914755
2018-03-13,1027621.9201914755,0.0,1027621.9201914755
2018-03-14,1027621.9201914755,0.0,1027621.9201914755
2018-03-15,1027621.9201914755,0.0,1027621.9201914755
2018-03-16,1027621.9201914755,0.0,1027621.9201914755
2018-03-19,1027621.9201914755,0.0,1027621.9201914755
2018-03-20,1027621.9201914755,0.0,1027621.9201914755
2018-03-21,1027621.9201914755,0.0,1027621.9201914755
2018-03-22,1027621.9201914755,0.0,1027621.9201914755
2018-03-23,1027621.9201914755,0.0,1027621.9201914755
2018-03-26,1027621.9201914755,0.0,1027621.9201914755
2018-03-27,1027621.9201914755,0.0,1027621.9201914755
2018-03-28,1027621.9201914755,0.0,1027621.9201914755
2018-03-29,1027621.9201914755,0.0,1027621.9201914755
2018-03-30,1027621.9201914755,0.0,1027621.9201914755
2018-04-02,1027621.9201914755,0.0,1027621.9201914755
2018-04-03,1027621.9201914755,0.0,1027621.9201914755
2018-04-09,1027621.9201914755,0.0,1027621.9201914755
2018-04-10,1027621.9201914755,0.0,1027621.9201914755
2018-04-11,1027621.9201914755,0.0,1027621.9201914755
2018-04-12,1027621.9201914755,0.0,1027621.9201914755
2018-04-13,1027621.9201914755,0.0,1027621.9201914755
2018-04-16,1027621.9201914755,0.0,1027621.9201914755
2018-04-17,1027621.9201914755,0.0,1027621.9201914755
2018-04-18,1027621.9201914755,0.0,1027621.9201914755
2018-04-19,1027621.9201914755,0.0,1027621.9201914755
2018-04-20,1027621.9201914755,0.0,1027621.9201914755
2018-04-23,1027621.9201914755,0.0,1027621.9201914755
2018-04-24,1027621.9201914755,0.0,1027621.9201914755
2018-04-25,1027621.9201914755,0.0,1027621.9201914755
2018-04-26,1027621.9201914755,0.0,1027621.9201914755
2018-04-27,1027621.9201914755,0.0,1027621.9201914755
2018-04-30,1027621.9201914755,0.0,1027621.9201914755
2018-05-02,1027621.9201914755,0.0,1027621.9201914755
2018-05-03,1027621.9201914755,0.0,1027621.9201914755
2018-05-04,1027621.9201914755,0.0,1027621.9201914755
2018-05-07,1027621.9201914755,0.0,1027621.9201914755
2018-05-08,1027621.9201914755,0.0,1027621.9201914755
2018-05-09,1027621.9201914755,0.0,1027621.9201914755
2018-05-10,1027621.9201914755,0.0,1027621.9201914755
2018-05-11,1027621.9201914755,0.0,1027621.9201914755
2018-05-14,1027621.9201914755,0.0,1027621.9201914755
2018-05-15,1027621.9201914755,0.0,1027621.9201914755
2018-05-16,1027621.9201914755,0.0,1027621.9201914755
2018-05-17,1027621.9201914755,0.0,1027621.9201914755
2018-05-18,1027621.9201914755,0.0,1027621.9201914755
2018-05-21,1027621.9201914755,0.0,1027621.9201914755
2018-05-22,1027621.9201914755,0.0,1027621.9201914755
2018-05-23,1027621.9201914755,0.0,1027621.9201914755
2018-05-24,1027621.9201914755,0.0,1027621.9201914755
2018-05-25,1027621.9201914755,0.0,1027621.9201914755
2018-05-28,1027621.9201914755,0.0,1027621.9201914755
2018-05-29,1027621.9201914755,0.0,1027621.9201914755
2018-05-30,1027621.9201914755,0.0,1027621.9201914755
2018-05-31,1027621.9201914755,0.0,1027621.9201914755
2018-06-01,1027621.9201914755,0.0,1027621.9201914755
2018-06-04,1027621.9201914755,0.0,1027621.9201914755
2018-06-05,1027621.9201914755,0.0,1027621.9201914755
2018-06-06,1027621.9201914755,0.0,1027621.9201914755
2018-06-07,1027621.9201914755,0.0,1027621.9201914755
2018-06-08,1027621.9201914755,0.0,1027621.9201914755
2018-06-11,1027621.9201914755,0.0,1027621.9201914755
2018-06-12,1027621.9201914755,0.0,1027621.9201914755
2018-06-13,1027621.9201914755,0.0,1027621.9201914755
2018-06-14,1027621.9201914755,0.0,1027621.9201914755
2018-06-15,1027621.9201914755,0.0,1027621.9201914755
2018-06-19,1027621.9201914755,0.0,1027621.9201914755
2018-06-20,1027621.9201914755,0.0,1027621.9201914755
2018-06-21,1027621.9201914755,0.0,1027621.9201914755
2018-06-22,1027621.9201914755,0.0,1027621.9201914755
2018-06-25,1027621.9201914755,0.0,1027621.9201914755
2018-06-26,1027621.9201914755,0.0,1027621.9201914755
2018-06-27,1027621.9201914755,0.0,1027621.9201914755
2018-06-28,1027621.9201914755,0.0,1027621.9201914755
2018-06-29,1027621.9201914755,0.0,1027621.9201914755
2018-07-02,1027621.9201914755,0.0,1027621.9201914755
2018-07-03,1027621.9201914755,0.0,1027621.9201914755
2018-07-04,1027621.9201914755,0.0,1027621.9201914755
2018-07-05,1027621.9201914755,0.0,1027621.9201914755
2018-07-06,1027621.9201914755,0.0,1027621.9201914755
2018-07-09,1027621.9201914755,0.0,1027621.9201914755
2018-07-10,1027621.9201914755,0.0,1027621.9201914755
2018-07-11,1027621.9201914755,0.0,1027621.9201914755
2018-07-12,1027621.9201914755,0.0,1027621.9201914755
2018-07-13,1027621.9201914755,0.0,1027621.9201914755
2018-07-16,1027621.9201914755,0.0,1027621.9201914755
2018-07-17,1027621.9201914755,0.0,1027621.9201914755
