datetime,open,high,low,close,volume
2016-06-13,121.49273931244274,122.62465924392512,121.49273931244274,122.24735260009766,48750000
2016-06-14,121.49273931244274,123.00196588775259,121.49273931244274,122.24735260009766,27509000
2016-06-15,122.2473247504673,123.00193786621092,121.49271163472368,123.00193786621094,29270000
2016-06-16,121.87007673507166,122.6246902133074,120.3608497786002,121.11546325683594,24408000
2016-06-17,122.62463130833912,124.13385753982637,122.2473247504673,123.00193786621094,30633000
2016-06-20,124.13385753982637,124.51116409769818,123.00193786621092,123.00193786621094,24911000
2016-06-21,123.75657649198688,124.88849639892578,123.37926985634057,124.88849639892578,27970000
2016-06-22,124.13391839452537,125.26583862304688,123.37930490884436,125.26583862304688,30359000
2016-06-23,124.88851184379763,125.26581852610518,123.756591796875,123.756591796875,22494000
2016-06-24,123.7565871904481,123.7565871904481,116.58776049344044,119.9835205078125,86547000
2016-06-27,121.15981719578193,122.33612610059535,120.7677142275108,121.94402313232422,42874000
2016-06-28,121.9440294739547,123.51244142860364,121.55192648529247,123.1203384399414,1327000
2016-06-29,124.29665583484577,125.47296488060141,123.90455281959389,124.68875885009766,31514000
2016-06-30,126.25712491548978,127.82553640512319,125.08081629826472,127.43343353271484,42398000
2016-07-01,129.00189829447183,130.17820739746094,128.21769222581244,130.17820739746094,36212000
2016-07-04,129.78610436313124,130.57031043179063,129.00189829447183,130.17820739746094,25724000
2016-07-05,129.3940083573504,129.78611141297876,128.60980224609375,128.60980224609375,16346000
2016-07-06,127.82555500420254,127.82555500420254,125.86504035689882,126.64924621582031,34803000
2016-07-07,128.2176557268415,129.39396449497767,127.82555280412946,129.00186157226562,23769000
2016-07-08,129.00186157226562,129.00186157226562,129.00186157226562,129.00186157226562,0
2016-07-11,133.3150634765625,133.70716660443475,132.1387540929458,133.3150634765625,50643000
2016-07-12,134.0992431640625,134.4913462142498,132.92293401350054,134.0992431640625,41961000
2016-07-13,132.92293904018686,133.31504210520217,130.96242371511036,132.13873291015625,50653000
2016-07-14,130.96239557209805,133.31501345662676,130.96239557209805,132.5308074951172,34790000
2016-07-15,131.74661876037058,132.9229278564453,130.57030966429585,132.9229278564453,41546000
2016-07-18,131.74661876037058,133.31503088847023,131.74661876037058,132.9229278564453,24749000
2016-07-19,133.7071533203125,133.7071533203125,132.5308440535649,133.7071533203125,42456000
2016-07-20,133.3150634765625,133.70716660443475,132.530857220818,133.3150634765625,38053000
2016-07-21,134.09924724490142,134.88345336914062,133.31504112066224,134.88345336914062,33130000
2016-07-22,134.88344926443713,134.88344926443713,133.70714011387517,134.0992431640625,28504000
2016-07-25,134.88343601949708,135.66764204286625,132.5308179493896,134.4913330078125,27145000
2016-07-26,134.88341191462698,135.66761779785156,134.4913089730147,135.66761779785156,32685000
2016-07-27,137.2360382080078,138.020244140625,136.84393524169923,137.2360382080078,34117000
2016-07-28,137.2360596913454,138.41236877441406,135.66764758058716,138.41236877441406,31071000
2016-07-29,138.8044547702955,138.8044547702955,135.27552795410156,135.27552795410156,29795000
2016-08-01,137.2360466563769,138.80445861816406,136.8439436659301,138.80445861816406,34188000
2016-08-02,139.19652657075363,139.19652657075363,137.6281150037592,138.0202178955078,15250000
2016-08-03,135.27552795410156,136.4518368928329,134.88342497452447,135.27552795410156,21627000
2016-08-04,135.66766960778003,136.84397888183594,135.27556651642806,136.84397888183594,13612000
2016-08-05,137.2360466563769,139.19656160861086,136.4518406754833,138.80445861816406,25759000
2016-08-08,139.5886993408203,139.5886993408203,138.41239007671228,139.5886993408203,16200000
2016-08-09,139.98077392578125,140.76497994217218,138.80446490119485,139.98077392578125,16413000
2016-08-10,140.37289632728172,140.76499938964844,139.5886902025483,140.76499938964844,19279000
2016-08-11,139.19657482979318,139.58867785748274,137.62816271903495,138.41236877441406,28180000
2016-08-12,139.98080040300397,139.98080040300397,138.8044911559199,139.19659423828125,22947000
2016-08-15,139.98076079810798,140.37286376953125,139.19655485526144,140.37286376953125,12020000
2016-08-16,139.5886736486712,140.3728796804053,137.23605555346887,137.62815856933594,34260000
2016-08-17,138.80445861816406,139.19656160861086,138.0202526372705,138.80445861816406,21487000
2016-08-18,138.0202178955078,138.41232078725642,137.2360121120106,138.0202178955078,27253000
2016-08-19,138.80449433859576,139.19659742994773,136.45187579048397,136.84397888183594,23470000
2016-08-22,135.66763093367868,136.4518368928329,134.49132199494736,135.27552795410156,21337000
2016-08-23,136.45183227539061,137.2360382080078,136.05972930908203,137.2360382080078,20888000
2016-08-24,137.2360471346193,137.62815012643247,136.0597381591797,136.0597381591797,12092000
2016-08-25,137.2360596913454,138.80447180210362,136.84395666365583,138.41236877441406,23892000
2016-08-26,137.2360466563769,138.80445861816406,137.2360466563769,138.80445861816406,15076000
2016-08-29,137.2360121120106,138.80442367900503,136.4518063285134,138.0202178955078,16975000
2016-08-30,138.02028612158765,138.41238920716034,136.45187377929688,136.45187377929688,19471000
2016-08-31,138.41236877441406,138.80447180210362,136.84395666365583,138.41236877441406,38524000
2016-09-01,138.02028612158765,138.02028612158765,135.6676676081515,136.45187377929688,22692000
2016-09-02,138.41238920716034,138.41238920716034,136.45187377929688,136.45187377929688,16999000
2016-09-05,138.41235562771726,139.19656160861086,138.41235562771726,138.80445861816406,22381000
2016-09-06,138.8044931647483,140.37290551689233,138.41239007671228,139.5886993408203,26024000
2016-09-07,141.5491827475058,145.07810974121094,141.15707974820523,145.07810974121094,49761000
2016-09-08,143.11760157183872,144.68601364385884,143.11760157183872,143.50970458984375,30204000
2016-09-09,141.94134327051052,141.94134327051052,140.76503379589303,141.5492401123047,29793000
2016-09-12,139.19657063280414,139.19657063280414,136.45184952173477,137.62815856933594,43036000
2016-09-13,138.41236460107004,138.41236460107004,136.0597465058677,137.62815856933594,36834000
2016-09-14,136.45187377929688,138.02028612158765,136.0597706937242,136.45187377929688,52877000
2016-09-19,140.76498346380848,143.50970458984375,139.98077742779842,143.50970458984375,57055000
2016-09-20,142.7255006213279,143.9018096923828,142.33339759764294,143.9018096923828,23641000
2016-09-21,141.94126659890878,144.29388427734375,141.54916365250295,144.29388427734375,25008000
2016-09-22,145.07810974121094,145.4702127405115,143.90180074330922,145.07810974121094,20980000
2016-09-23,145.07813315978026,147.03864847275025,144.68603009718626,146.64654541015625,23213000
2016-09-26,143.9018096923828,145.07811876343771,143.50970666869785,143.9018096923828,24225000
2016-09-27,143.9018096923828,143.9018096923828,143.9018096923828,143.9018096923828,0
2016-09-28,143.9018096923828,143.9018096923828,143.9018096923828,143.9018096923828,0
2016-09-29,145.47023622237424,147.03864847275025,145.47023622237424,146.64654541015625,54272000
2016-09-30,145.4701931165612,146.25439900937286,143.11757543812627,144.29388427734375,42592000
2016-10-03,145.8623046875,146.25440765709004,144.68599577872985,145.8623046875,17742000
2016-10-04,145.07813315978026,146.64654541015625,145.07813315978026,146.64654541015625,16859000
2016-10-05,145.8623046875,145.8623046875,144.68599577872985,145.8623046875,19148000
2016-10-06,145.07807495117189,147.03858947753906,145.07807495117189,147.03858947753906,15524000
2016-10-07,147.43072509765625,147.43072509765625,145.86231312853224,147.43072509765625,15380000
2016-10-11,149.78330981445313,149.78330981445313,145.86228076171875,147.03858947753906,30294000
2016-10-12,146.25440733413896,148.9991281152086,145.86230436541473,148.60702514648438,22604000
2016-10-13,149.39125761239535,149.78336065074808,146.64653634392613,147.82284545898438,37642000
2016-10-14,146.64651911309426,148.21493108221824,146.25441612081323,147.43072509765625,33248000
2016-10-17,146.2544403076172,147.03864642186716,145.07813113624226,146.2544403076172,37340000
2016-10-18,146.25444234756225,146.64654541015625,145.47023622237424,146.64654541015625,38150000
2016-10-19,147.03861327158745,148.60702514648438,147.03861327158745,148.60702514648438,33272000
2016-10-20,148.60701421302136,149.39122009277344,148.2149112731453,149.39122009277344,13226000
2016-10-21,149.78336065074808,150.56756672745357,147.82284545898438,147.82284545898438,21936000
2016-10-24,149.78334045410156,149.78334045410156,148.60703149765575,149.78334045410156,13459000
2016-10-25,150.5675548494171,151.3517608642578,149.78334883457637,151.3517608642578,18878000
2016-10-26,149.3912547537303,150.95966687712905,149.3912547537303,150.1754608154297,21043000
2016-10-27,150.17546368910084,150.17546368910084,147.82284545898438,147.82284545898438,26231000
2016-10-28,148.60702514648438,148.9991281152086,147.8228192090359,148.60702514648438,24348000
2016-10-31,148.2149484973371,149.39125761239535,146.2544333055734,147.82284545898438,25330000
2016-11-01,147.8228192090359,148.60702514648438,147.03861327158745,148.60702514648438,14290000
2016-11-02,147.03861359627015,147.43071656586022,145.8623046875,145.8623046875,16488000
2016-11-03,145.47019528438082,146.25440118887883,144.6859893798828,144.6859893798828,25038000
2016-11-04,144.6859893798828,145.86229823662984,144.29388642763382,144.6859893798828,14860000
2016-11-07,146.25443534245565,148.21495056152344,145.86233229864212,148.21495056152344,21332000
2016-11-08,148.9991545740426,148.9991545740426,147.43074242063162,147.82284545898438,15437000
2016-11-09,148.99911063058036,149.3912135532924,142.7254638671875,142.7254638671875,55541000
2016-11-10,146.64649309430803,147.43069893973214,145.47018432617188,145.47018432617188,38234000
2016-11-11,142.33340454101562,143.5097136694538,141.9413014982029,142.33340454101562,67603000
2016-11-14,141.94134327051052,142.72554958692217,141.15713695409886,141.5492401123047,47989000
2016-11-15,140.7649862077501,142.72550133599177,140.3728831821018,141.15708923339844,33505000
2016-11-16,141.54919225904678,143.50970738728842,141.15708923339844,141.15708923339844,34833000
2016-11-17,142.72550758382835,143.11761062664107,141.5491984553902,142.33340454101562,22434000
2016-11-18,142.33341777653985,142.33341777653985,141.1571085387172,141.94131469726562,22474000
2016-11-21,141.5492116179914,142.33341777653985,141.1571085387172,141.94131469726562,15600000
2016-11-22,142.72547249172044,145.07809017015538,142.3333695453146,144.29388427734375,27599000
2016-11-23,144.68597848074776,146.254390171596,144.2938755580357,145.47018432617188,22128000
2016-11-24,144.2939106258538,145.0781166618639,143.50970458984375,143.50970458984375,14980000
2016-11-25,143.11756678989954,143.90177263532365,142.7254638671875,142.7254638671875,10116000
2016-11-28,142.3333695453146,144.29388427734375,142.3333695453146,144.29388427734375,19096000
2016-11-29,143.90177263532365,145.0780814034598,142.7254638671875,142.7254638671875,24408000
2016-11-30,142.33339553582863,143.50970458984375,142.33339553582863,143.50970458984375,39671000
2016-12-01,142.72549855383366,143.50970458984375,142.33339553582863,143.50970458984375,13908000
2016-12-02,140.37290551689233,140.76500860492834,139.5886993408203,139.5886993408203,53836000
2016-12-05,139.5886578266847,141.1570697123778,139.5886578266847,140.37286376953125,29191000
2016-12-06,141.9412580217634,143.5096697126116,141.54915509905132,142.7254638671875,27309000
2016-12-07,143.5097136694538,143.90181671226648,142.33340454101562,142.33340454101562,14110000
2016-12-08,144.2938755580357,145.47018432617188,143.5096697126116,145.47018432617188,27257000
