datetime,open,high,low,close,volume
2022-10-13,10.725269317626953,10.725269317626953,10.725269317626953,10.725269317626953,0
2022-10-14,10.725269317626953,10.725269317626953,10.725269317626953,10.725269317626953,0
2022-10-17,10.753870010375977,10.753870010375977,10.753870010375977,10.753870010375977,0
2022-10-18,10.825372695922852,10.825372695922852,10.825372695922852,10.825372695922852,0
2022-10-19,10.83252239227295,10.83252239227295,10.83252239227295,10.83252239227295,0
2022-10-20,10.710969889207187,10.739571265365182,10.596567112152561,10.732420921325684,51765909
2022-10-21,10.739570000312732,10.761020348010176,10.668067932128906,10.668067932128906,27509900
2022-10-24,10.768171344681972,10.832522391679497,10.689518928527832,10.689518928527832,32609261
2022-10-25,10.725270621223332,10.732420965292123,10.5536664549384,10.56796646118164,9122002
2022-10-26,10.596567153930664,10.639468536442461,10.525065758936792,10.596567153930664,7820452
2022-10-27,10.675218923278031,10.739570652170567,10.675218923278031,10.718119621276855,3310000
2022-10-28,10.71096830837916,10.71096830837916,10.532213825140035,10.546514511108398,5275150
2022-10-31,10.61086559737951,10.689517319802613,10.560814563282463,10.639466285705566,3958221
2022-11-01,10.639466628403545,10.703818349683493,10.625165942832792,10.653766632080078,2866432
2022-11-02,10.660918201773397,10.761020966606296,10.660918201773397,10.739570617675781,3398201
2022-11-03,10.65376789238432,10.725269964908094,10.603716850754257,10.718119621276855,2131560
2022-11-04,10.68951953898303,10.746720927510342,10.639468494495215,10.732420921325684,1719669
2022-11-07,10.782472582128852,11.061329878559459,10.782472582128852,11.039878845214844,21593204
2022-11-08,11.097078973935904,11.254382432859787,11.097078973935904,11.147130012512207,7529802
2022-11-09,11.275834084697395,11.404536859838053,11.275834084697395,11.390236854553223,10494650
2022-11-10,11.375936167374096,11.41883754701718,11.318734782446182,11.390236854553223,6343064
2022-11-11,11.697693852127458,11.797795926607572,11.583291091639191,11.619041442871094,8940571
2022-11-14,11.619043346103888,11.690545424068421,11.60474265775324,11.676244735717773,5230624
2022-11-15,11.67624381725052,11.769195556640625,11.640493462974769,11.769195556640625,6000301
2022-11-16,11.790645942945313,11.89789836369822,11.73344456095786,11.83354663848877,8605772
2022-11-17,11.833547251897786,11.905049324035645,11.776345866945217,11.905049324035645,7276004
2022-11-18,11.890749250644731,11.99085270232046,11.854998894624682,11.862149238586426,9086130
2022-11-21,11.8764515124005,11.890750838444744,11.747748031480386,11.762048721313477,3997319
2022-11-22,11.747745820369692,11.769195487293317,11.697694779163118,11.75489616394043,2951086
2022-11-23,11.833548478015512,11.862149855349587,11.81209880880369,11.819249153137207,2818045
2022-11-24,11.869298902420384,12.012301682094977,11.869298902420384,12.005152702331543,7345810
2022-11-25,12.019451440870734,12.062353500095547,11.912199020385742,11.912199020385742,3807848
2022-11-28,11.783495903015137,11.869298660099028,11.726294519555395,11.783495903015137,5045339
2022-11-29,11.84784732843069,11.90504871043503,11.754895594094334,11.890748023986816,2380542
2022-11-30,11.890749243508868,12.040903739038017,11.883600263340078,12.033753395080566,3331048
2022-12-01,12.162456512451172,12.20535721118576,12.112405469962717,12.162456512451172,4516011
2022-12-02,12.13385326605253,12.162454636656863,12.076651888632274,12.141003608703613,2838303
2022-12-05,12.141003608703613,12.219656014077119,12.119553944538776,12.141003608703613,2870639
2022-12-06,12.126703203248718,12.126703203248718,11.905048031103656,11.91934871673584,5218176
2022-12-07,11.876449928931718,11.940801660811857,11.776346477235577,11.804947853088379,3527693
2022-12-08,11.804947274704972,11.804947274704972,11.690544504476257,11.769195556640625,3380000
2022-12-09,11.812098194642893,11.869299582548168,11.812098194642893,11.862149238586426,1525680
2022-12-12,11.81209819705158,11.81209819705158,11.6976954212177,11.804947853088379,2506620
2022-12-13,11.840697559212103,11.862148589924315,11.75489616394043,11.75489616394043,2265863
2022-12-14,11.819247893723873,11.883599622079736,11.776345832294236,11.869298934936523,1477713
2022-12-15,11.840697560650101,11.91219963257757,11.826398237295479,11.869298934936523,2156306
2022-12-16,11.719145089318639,11.862149241005318,11.6905450772545,11.804947853088379,3819739
2022-12-19,11.80494628018351,11.819246966204469,11.719143527846228,11.733444213867188,3162649
2022-12-20,11.726294474752438,11.812097231508499,11.518939971923828,11.518939971923828,4312662
2022-12-21,11.590440987955372,11.676243747005007,11.590440987955372,11.640493392944336,2227410
2022-12-22,11.797797234789494,11.955100706956113,11.79064689099256,11.94795036315918,3361680
2022-12-23,11.826396942138672,11.84784660671586,11.754894878041684,11.826396942138672,2559300
2022-12-26,11.840695979273521,11.847846321890167,11.733443567600638,11.740593910217285,2351168
2022-12-27,11.783495596210587,11.947949398901923,11.754895587119648,11.776345252990723,2273082
2022-12-28,11.73344551101087,11.73344551101087,11.583292382556658,11.604742050170898,3536466
2022-12-29,11.526090319774644,11.669093096038829,11.504639289630168,11.633342742919922,2358843
2022-12-30,11.754896470980713,11.797797169737125,11.704845428466797,11.704845428466797,1883109
2023-01-03,11.704846371378375,11.847849166682549,11.661944305377263,11.819249153137207,2122302
2023-01-04,11.81924632358046,11.869297358144015,11.769193925228496,11.797795295715332,1411025
2023-01-05,11.847848553078917,11.933651316848657,11.790647165161978,11.804947853088379,1797001
2023-01-06,11.833546949121585,11.976551089738361,11.833546949121585,11.955100059509277,3157773
2023-01-09,12.040903126350308,12.112405198497855,11.976551397796374,12.076653480529785,2343209
2023-01-10,12.083803483512233,12.155305553644322,12.048053130340465,12.090953826904297,2098983
2023-01-11,12.133853841845626,12.176755899787977,12.098103490682144,12.11955451965332,1889885
2023-01-12,12.119556158781318,12.14815617082246,11.998003039081972,12.033753395080566,1688572
2023-01-13,12.062355117701625,12.148156520080494,11.947950974881962,11.962251663208008,1883207
2023-01-16,11.976551019860409,12.005152393332311,11.926499980073132,11.940800666809082,1518580
2023-01-17,11.955100297467423,12.005152702331543,11.955100297467423,12.005152702331543,1539204
2023-01-30,12.176756554464086,12.226807594299316,12.141004837589957,12.226807594299316,3659116
